,km_driven,selling_price,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,fuel_Diesel,fuel_Petrol,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Third Owner
4797,47747,810000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4798,8000,1025000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4799,30000,2150000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4800,70000,910000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4801,60000,300000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4802,80000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4803,45900,490000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4804,70000,425000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4805,40000,155000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4806,90000,490000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4807,105000,132000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4808,30000,750000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4809,20000,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4810,80000,240000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4811,90000,33351,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4812,80000,80000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4813,120000,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4814,50000,1100000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4815,9000,2711000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4816,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4817,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4818,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4819,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4820,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4821,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4822,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4823,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4824,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4825,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4826,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4827,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4828,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4829,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4830,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4831,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4832,11000,645000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4833,2000,2475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4834,80000,380000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4835,120000,300000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4836,50000,240000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4837,70000,325000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4838,130000,400000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4839,50000,800000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4840,80000,950000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4841,120000,300000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4842,5000,350000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4843,59000,530000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4844,100000,350000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4845,50000,168000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4846,45000,240000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4847,80000,220000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4848,80000,110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4849,100000,850000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4850,110000,545000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4851,24000,2064000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4852,25000,950000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4853,68697,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4854,30000,660000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4855,40000,420000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4856,29000,150000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4857,68000,175000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4858,15000,750000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4859,70000,425000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4860,126000,790000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4861,300000,830000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4862,94000,650000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4863,129000,780000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4864,55000,180000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4865,40000,869999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4866,50000,275000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4867,25000,630000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4868,60000,150000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4869,25000,315000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4870,70000,189000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4871,120000,580000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4872,153000,150000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4873,35000,825000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4874,60000,650000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4875,62000,50000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4876,120000,200000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4877,120000,135000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4878,80000,680000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4879,80000,670000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4880,60000,1000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4881,80000,240000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4882,147279,555000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4883,98000,455000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4884,25000,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4885,90000,700000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4886,22000,220000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4887,120000,160000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4888,100000,225000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4889,120000,140000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4890,70000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4891,24700,1000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4892,100000,65000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4893,10000,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4894,88754,1100000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4895,53287,325000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4896,43526,1150000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4897,55885,320000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4898,16034,950000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4899,156040,250000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4900,93415,400000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4901,122000,1100000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4902,20000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4903,46000,509999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4904,50000,395000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4905,5000,469000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4906,42000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4907,68519,130000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4908,30000,906000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4909,85000,160000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4910,88000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4911,100000,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4912,100000,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4913,22966,450000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4914,80000,465000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4915,80000,325000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4916,70000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4917,2350,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4918,50000,175000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4919,58000,175000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4920,80000,150000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4921,60000,797000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4922,35000,800000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4923,59872,750000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4924,140000,400000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4925,110000,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4926,91182,700000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4927,60000,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4928,100000,400000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4929,120000,451000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4930,80000,40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4931,70000,300000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4932,59500,421000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4933,100000,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4934,45000,950000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4935,75500,395000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4936,46000,950000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4937,60000,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4938,60000,360000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4939,152500,235000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4940,60000,1850000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4941,130000,1900000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4942,23456,550000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4943,39000,1225000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4944,15000,700000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4945,69123,1650000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4946,26000,376000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4947,77524,875000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4948,40523,459999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4949,39000,755000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4950,7800,6223000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4951,11500,5923000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4952,23600,6523000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4953,220000,1050000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4954,218000,215000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4955,120000,1050000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4956,25000,800000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4957,31000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4958,42000,530000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4959,80000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4960,60000,235000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4961,240000,550000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4962,35000,395000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4963,35000,450000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4964,5000,600000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4965,110000,610000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4966,20000,690000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4967,15000,790000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4968,40000,254999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4969,41000,500000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4970,100000,340000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4971,120000,150000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4972,110000,245000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4973,120000,515000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4974,60000,122000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4975,35000,160000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4976,120000,110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4977,70000,360000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4978,110000,210000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4979,90000,260000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4980,60000,128000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4981,80000,600000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4982,151000,800000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4983,25000,675000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4984,24700,1000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4985,100000,65000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4986,10000,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4987,50000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4988,80000,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4989,25000,550000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4990,80000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4991,80000,891000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
4992,70000,1050000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4993,15000,750000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4994,27500,380000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4995,110000,800000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4996,120000,200000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4997,70000,700000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4998,290000,229999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4999,74000,300000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5000,120000,670000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5001,140000,210000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5002,40000,370000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5003,20000,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5004,15000,810000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5005,35000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5006,16000,346000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5007,130000,55000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5008,118000,250000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5009,44000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5010,50000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5011,60000,330000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5012,147000,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5013,40000,100000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5014,100000,450000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5015,55000,800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5016,40000,340000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5017,64000,225000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5018,100000,55000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5019,50000,900000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5020,30000,2500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5021,30000,465000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5022,150000,70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5023,24177,400000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5024,80000,185000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5025,150000,140000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5026,120000,415000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5027,121779,532000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5028,56000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5029,100000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5030,12000,459999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5031,15381,800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5032,5000,310000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5033,40000,475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5034,35000,310000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5035,10000,350000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5036,10000,1800000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5037,25000,640000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5038,50000,350000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5039,30000,600000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5040,23000,575000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5041,15000,974000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5042,5000,445000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5043,15000,580000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5044,20000,1050000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5045,50000,600000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5046,40000,370000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5047,70000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5048,15000,483000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5049,10000,470000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5050,25000,950000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5051,50000,450000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5052,70000,345000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5053,5000,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5054,60000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5055,74800,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5056,80000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5057,270000,220000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5058,120000,340000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5059,120000,138000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5060,250000,100000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5061,80000,231000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5062,120000,800000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5063,20000,960000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5064,70000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5065,40000,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5066,100000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5067,123000,328000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5068,77000,432000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5069,7000,565000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5070,70000,390000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5071,30000,600000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5072,120000,250000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5073,70000,165000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5074,105000,421000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5075,109322,225000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5076,120000,350000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5077,24000,1757000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5078,70000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5079,35000,515000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5080,80000,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5081,70000,800000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5082,100000,120000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5083,9000,2711000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5084,20000,5150000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5085,45000,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5086,110000,503000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5087,20000,3800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5088,68089,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5089,58343,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5090,38817,740000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5091,56494,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5092,79328,750000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5093,5621,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5094,25538,625000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5095,69779,600000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5096,56290,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5097,7500,5400000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5098,8500,5500000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5099,7032,779000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5100,11000,645000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5101,2000,2475000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5102,40000,475000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
